Original Sort,PARCEL,Neighborhood,Property Type,Full Address,latitude,longitude,Did it sell?,Prediction,Actual,Prediction Result
3570,5526035018,Beverly Grove,Single Famly,,,,0,,,
3571,5526025013,Beverly Grove,Single Famly,,,,0,,,
3572,5086020013,Beverly Grove,Single Famly,,,,0,,,
3573,5086020014,Beverly Grove,Single Famly,,,,0,,,
3574,5086011017,Beverly Grove,Single Famly,,,,0,,,
3576,5086011020,Beverly Grove,Single Famly,,,,0,,,
3577,5086019011,Beverly Grove,Single Famly,,,,0,,,
3578,5086012019,Beverly Grove,Single Famly,,,,0,,,
3580,5086012020,Beverly Grove,Single Famly,,,,0,,,
3581,5086012021,Beverly Grove,Single Famly,,,,0,,,
3582,5086019015,Beverly Grove,Single Famly,,,,0,,,
3583,5086012023,Beverly Grove,Single Famly,,,,0,,,
3585,5086012026,Beverly Grove,Single Famly,,,,0,,,
3586,5086019018,Beverly Grove,Single Famly,,,,0,,,
3587,5089017040,Beverly Grove,Single Famly,,,,0,,,
3588,5526035015,Beverly Grove,Single Famly,,,,0,,,
3589,5525024018,Beverly Grove,Single Famly,,,,0,,,
3590,5526022013,Beverly Grove,Single Famly,,,,0,,,
3594,5512018003,Beverly Grove,Single Famly,,,,0,,,
3595,5512018005,Beverly Grove,Single Famly,,,,0,,,
3596,5512018009,Beverly Grove,Single Famly,,,,0,,,
3597,5512021023,Beverly Grove,Single Famly,,,,0,,,
3598,5512018013,Beverly Grove,Single Famly,,,,0,,,
3600,5512021019,Beverly Grove,Single Famly,,,,0,,,
3601,5512018015,Beverly Grove,Single Famly,,,,0,,,
3602,5089019030,Beverly Grove,Single Famly,,,,0,,,
3603,5089019028,Beverly Grove,Single Famly,,,,0,,,
3605,5525027028,Beverly Grove,Single Famly,,,,0,,,
3606,5525023013,Beverly Grove,Single Famly,,,,0,,,
3607,5525026030,Beverly Grove,Single Famly,,,,0,,,
3608,5525026031,Beverly Grove,Single Famly,,,,0,,,
3609,5525025035,Beverly Grove,Single Famly,,,,0,,,
3611,5525024015,Beverly Grove,Single Famly,,,,0,,,
3612,5526024012,Beverly Grove,Single Famly,,,,0,,,
3613,5526017017,Beverly Grove,Single Famly,,,,0,,,
3615,5089017010,Beverly Grove,Single Famly,,,,0,,,
3619,5089012003,Beverly Grove,Single Famly,,,,0,,,
3620,5086023003,Beverly Grove,Single Famly,,,,0,,,
3622,5086023004,Beverly Grove,Single Famly,,,,0,,,
3623,5086023005,Beverly Grove,Single Famly,,,,0,,,
3624,5089012008,Beverly Grove,Single Famly,,,,0,,,
3625,5086023007,Beverly Grove,Single Famly,,,,0,,,
3626,5089012009,Beverly Grove,Single Famly,,,,0,,,
3628,5086023009,Beverly Grove,Single Famly,,,,0,,,
3629,5086023010,Beverly Grove,Single Famly,,,,0,,,
3630,5086023011,Beverly Grove,Single Famly,,,,0,,,
3631,5086023024,Beverly Grove,Single Famly,,,,0,,,
3634,5089012015,Beverly Grove,Single Famly,,,,0,,,
3637,5089012017,Beverly Grove,Single Famly,,,,0,,,
3638,5089012018,Beverly Grove,Single Famly,,,,0,,,
3639,5089012019,Beverly Grove,Single Famly,,,,0,,,
3641,5527023006,Beverly Grove,Single Famly,,,,0,,,
3643,5089013024,Beverly Grove,Single Famly,,,,0,,,
3644,5089014003,Beverly Grove,Single Famly,,,,0,,,
3645,5089013031,Beverly Grove,Single Famly,,,,0,,,
3647,5089015005,Beverly Grove,Single Famly,,,,0,,,
3648,5089013039,Beverly Grove,Single Famly,,,,0,,,
3649,5512011028,Beverly Grove,Single Famly,,,,0,,,
3650,5526033020,Beverly Grove,Single Famly,,,,0,,,
3651,5526025012,Beverly Grove,Single Famly,,,,0,,,
3653,5526025008,Beverly Grove,Single Famly,,,,0,,,
3655,5526025001,Beverly Grove,Single Famly,,,,0,,,
3657,5512010002,Beverly Grove,Single Famly,,,,0,,,
3660,5512010006,Beverly Grove,Single Famly,,,,0,,,
3661,5512010007,Beverly Grove,Single Famly,,,,0,,,
3664,5511039018,Beverly Grove,Single Famly,,,,0,,,
3666,5511036011,Beverly Grove,Single Famly,,,,0,,,
3667,5511036012,Beverly Grove,Single Famly,,,,0,,,
3669,5511042030,Beverly Grove,Single Famly,,,,0,,,
3671,5511043040,Beverly Grove,Single Famly,,,,0,,,
3672,5511034003,Beverly Grove,Single Famly,,,,0,,,
3673,5511034007,Beverly Grove,Single Famly,,,,0,,,
3674,5511043032,Beverly Grove,Single Famly,,,,0,,,
3675,5511043028,Beverly Grove,Single Famly,,,,0,,,
3676,5511034011,Beverly Grove,Single Famly,,,,0,,,
3680,5511043021,Beverly Grove,Single Famly,,,,0,,,
3681,5511034016,Beverly Grove,Single Famly,,,,0,,,
3683,5511043019,Beverly Grove,Single Famly,,,,0,,,
3685,5511044030,Beverly Grove,Single Famly,,,,0,,,
3686,5511033005,Beverly Grove,Single Famly,,,,0,,,
3687,5511044028,Beverly Grove,Single Famly,,,,0,,,
3688,5510011029,Beverly Grove,Single Famly,,,,0,,,
3689,5510010003,Beverly Grove,Single Famly,,,,0,,,
3690,5510011028,Beverly Grove,Single Famly,,,,0,,,
3691,5510010004,Beverly Grove,Single Famly,,,,0,,,
3692,5510011027,Beverly Grove,Single Famly,,,,0,,,
3693,5510011026,Beverly Grove,Single Famly,,,,0,,,
3694,5510011023,Beverly Grove,Single Famly,,,,0,,,
3699,5510009003,Beverly Grove,Single Famly,,,,0,,,
3700,5510012029,Beverly Grove,Single Famly,,,,0,,,
3702,5510012028,Beverly Grove,Single Famly,,,,0,,,
3703,5510009007,Beverly Grove,Single Famly,,,,0,,,
3704,5510012027,Beverly Grove,Single Famly,,,,0,,,
3705,5510009008,Beverly Grove,Single Famly,,,,0,,,
3707,5510009010,Beverly Grove,Single Famly,,,,0,,,
3709,5510009014,Beverly Grove,Single Famly,,,,0,,,
3710,5510009015,Beverly Grove,Single Famly,,,,0,,,
3711,5510012019,Beverly Grove,Single Famly,,,,0,,,
3713,5510012018,Beverly Grove,Single Famly,,,,0,,,
3714,5510013036,Beverly Grove,Single Famly,,,,0,,,
3715,5510008001,Beverly Grove,Single Famly,,,,0,,,
3716,5510008002,Beverly Grove,Single Famly,,,,0,,,
3717,5510013034,Beverly Grove,Single Famly,,,,0,,,
3718,5510013031,Beverly Grove,Single Famly,,,,0,,,
3719,5510013030,Beverly Grove,Single Famly,,,,0,,,
3720,5510008009,Beverly Grove,Single Famly,,,,0,,,
3721,5510013024,Beverly Grove,Single Famly,,,,0,,,
3723,5510008015,Beverly Grove,Single Famly,,,,0,,,
3724,5510013020,Beverly Grove,Single Famly,,,,0,,,
3725,5510013019,Beverly Grove,Single Famly,,,,0,,,
3726,5510014036,Beverly Grove,Single Famly,,,,0,,,
3728,5510007005,Beverly Grove,Single Famly,,,,0,,,
3729,5510007007,Beverly Grove,Single Famly,,,,0,,,
3730,5510014029,Beverly Grove,Single Famly,,,,0,,,
3731,5510014027,Beverly Grove,Single Famly,,,,0,,,
3733,5510007011,Beverly Grove,Single Famly,,,,0,,,
3735,5510014021,Beverly Grove,Single Famly,,,,0,,,
3737,5514001024,Beverly Grove,Single Famly,,,,0,,,
3739,5514001019,Beverly Grove,Single Famly,,,,0,,,
3741,4335004022,Beverly Grove,Single Famly,,,,0,,,
3742,4334023008,Beverly Grove,Single Famly,,,,0,,,
3743,4334023006,Beverly Grove,Single Famly,,,,0,,,
3744,5088004037,Beverly Grove,Single Famly,,,,0,,,
3745,5088004038,Beverly Grove,Single Famly,,,,0,,,
3746,5088004040,Beverly Grove,Single Famly,,,,0,,,
3747,5088004041,Beverly Grove,Single Famly,,,,0,,,
3750,5088017033,Beverly Grove,Single Famly,,,,0,,,
3753,5088017030,Beverly Grove,Single Famly,,,,0,,,
3756,5510001025,Beverly Grove,Single Famly,,,,0,,,
3757,5510001021,Beverly Grove,Single Famly,,,,0,,,
3758,5510001020,Beverly Grove,Single Famly,,,,0,,,
3759,5510001018,Beverly Grove,Single Famly,,,,0,,,
3760,5510003035,Beverly Grove,Single Famly,,,,0,,,
3761,5511042003,Beverly Grove,Single Famly,,,,0,,,
3762,5510003032,Beverly Grove,Single Famly,,,,0,,,
3764,5510003031,Beverly Grove,Single Famly,,,,0,,,
3765,5510003027,Beverly Grove,Single Famly,,,,0,,,
3766,5511042012,Beverly Grove,Single Famly,,,,0,,,
3770,5511042015,Beverly Grove,Single Famly,,,,0,,,
3773,5510003020,Beverly Grove,Single Famly,,,,0,,,
3775,5510004033,Beverly Grove,Single Famly,,,,0,,,
3776,5511043008,Beverly Grove,Single Famly,,,,0,,,
3777,5510004027,Beverly Grove,Single Famly,,,,0,,,
3778,5511043015,Beverly Grove,Single Famly,,,,0,,,
3781,5510005022,Beverly Grove,Single Famly,,,,0,,,
3782,5510005021,Beverly Grove,Single Famly,,,,0,,,
3783,5088020017,Beverly Grove,Single Famly,,,,0,,,
3784,5088011015,Beverly Grove,Single Famly,,,,0,,,
3786,5511004018,Beverly Grove,Single Famly,,,,0,,,
3787,5511005012,Beverly Grove,Single Famly,,,,0,,,
3788,5511022004,Beverly Grove,Single Famly,,,,0,,,
3789,5511005013,Beverly Grove,Single Famly,,,,0,,,
3790,5511022005,Beverly Grove,Single Famly,,,,0,,,
3791,5511005014,Beverly Grove,Single Famly,,,,0,,,
3792,5511022007,Beverly Grove,Single Famly,,,,0,,,
3793,5511005016,Beverly Grove,Single Famly,,,,0,,,
3794,5511004013,Beverly Grove,Single Famly,,,,0,,,
3795,5511022008,Beverly Grove,Single Famly,,,,0,,,
3798,5514007030,Beverly Grove,Single Famly,,,,0,,,
3799,5514007018,Beverly Grove,Single Famly,,,,0,,,
3800,5514007029,Beverly Grove,Single Famly,,,,0,,,
3801,5514007016,Beverly Grove,Single Famly,,,,0,,,
3802,5514007026,Beverly Grove,Single Famly,,,,0,,,
3803,5514007015,Beverly Grove,Single Famly,,,,0,,,
3804,5514007014,Beverly Grove,Single Famly,,,,0,,,
3805,5511037007,Beverly Grove,Single Famly,,,,0,,,
3806,5514006024,Beverly Grove,Single Famly,,,,0,,,
3808,5514006033,Beverly Grove,Single Famly,,,,0,,,
3810,5514006028,Beverly Grove,Single Famly,,,,0,,,
3812,5510012034,Beverly Grove,Single Famly,,,,0,,,
3813,5514011019,Beverly Grove,Single Famly,,,,0,,,
3814,5514011029,Beverly Grove,Single Famly,,,,0,,,
3818,5514002024,Beverly Grove,Single Famly,,,,0,,,
3819,5514002035,Beverly Grove,Single Famly,,,,0,,,
3820,5514002021,Beverly Grove,Single Famly,,,,0,,,
3823,5088003052,Beverly Grove,Single Famly,,,,0,,,
3824,5088003054,Beverly Grove,Single Famly,,,,0,,,
3826,5088003048,Beverly Grove,Single Famly,,,,0,,,
3827,5088003047,Beverly Grove,Single Famly,,,,0,,,
3828,5088003059,Beverly Grove,Single Famly,,,,0,,,
3830,5088016033,Beverly Grove,Single Famly,,,,0,,,
3831,5088016031,Beverly Grove,Single Famly,,,,0,,,
3832,5088017004,Beverly Grove,Single Famly,,,,0,,,
3833,5088016030,Beverly Grove,Single Famly,,,,0,,,
3835,5088016028,Beverly Grove,Single Famly,,,,0,,,
3837,5088017008,Beverly Grove,Single Famly,,,,0,,,
3838,5088017009,Beverly Grove,Single Famly,,,,0,,,
3841,5088017012,Beverly Grove,Single Famly,,,,0,,,
3842,5088016021,Beverly Grove,Single Famly,,,,0,,,
3843,5088017013,Beverly Grove,Single Famly,,,,0,,,
3844,5088017014,Beverly Grove,Single Famly,,,,0,,,
3846,5088017015,Beverly Grove,Single Famly,,,,0,,,
3847,5088017016,Beverly Grove,Single Famly,,,,0,,,
3850,5510010026,Beverly Grove,Single Famly,,,,0,,,
3851,5510001006,Beverly Grove,Single Famly,,,,0,,,
3852,5510010020,Beverly Grove,Single Famly,,,,0,,,
3853,5510001014,Beverly Grove,Single Famly,,,,0,,,
3854,5510001015,Beverly Grove,Single Famly,,,,0,,,
3855,5510009033,Beverly Grove,Single Famly,,,,0,,,
3856,5510002003,Beverly Grove,Single Famly,,,,0,,,
3858,5510003002,Beverly Grove,Single Famly,,,,0,,,
3859,5510008033,Beverly Grove,Single Famly,,,,0,,,
3860,5510008032,Beverly Grove,Single Famly,,,,0,,,
3861,5510005040,Beverly Grove,Single Famly,,,,0,,,
3862,5510003008,Beverly Grove,Single Famly,,,,0,,,
3864,5510008027,Beverly Grove,Single Famly,,,,0,,,
3867,5510008022,Beverly Grove,Single Famly,,,,0,,,
3868,5510008021,Beverly Grove,Single Famly,,,,0,,,
3872,5510004007,Beverly Grove,Single Famly,,,,0,,,
3874,5510007028,Beverly Grove,Single Famly,,,,0,,,
3875,5510007026,Beverly Grove,Single Famly,,,,0,,,
3876,5510007025,Beverly Grove,Single Famly,,,,0,,,
3877,5510004014,Beverly Grove,Single Famly,,,,0,,,
3880,5510005001,Beverly Grove,Single Famly,,,,0,,,
3881,5510005041,Beverly Grove,Single Famly,,,,0,,,
3883,5510005039,Beverly Grove,Single Famly,,,,0,,,
3885,5511002024,Beverly Grove,Single Famly,,,,0,,,
3886,5527035010,Beverly Grove,Single Famly,,,,0,,,
3887,5527034021,Beverly Grove,Single Famly,,,,0,,,
3888,5527035006,Beverly Grove,Single Famly,,,,0,,,
3889,5527035004,Beverly Grove,Single Famly,,,,0,,,
3892,5527033026,Beverly Grove,Single Famly,,,,0,,,
3893,5527032006,Beverly Grove,Single Famly,,,,0,,,
3894,5527033014,Beverly Grove,Single Famly,,,,0,,,
3895,5511024017,Beverly Grove,Single Famly,,,,0,,,
3896,5511024016,Beverly Grove,Single Famly,,,,0,,,
3898,5514009008,Beverly Grove,Single Famly,,,,0,,,
3901,5514004014,Beverly Grove,Single Famly,,,,0,,,
3902,5514004005,Beverly Grove,Single Famly,,,,0,,,
3903,4334023011,Beverly Grove,Single Famly,,,,0,,,
3904,4334023013,Beverly Grove,Single Famly,,,,0,,,
3905,4334023048,Beverly Grove,Single Famly,,,,0,,,
3906,4334023016,Beverly Grove,Single Famly,,,,0,,,
3907,5514009047,Beverly Grove,Single Famly,,,,0,,,
3908,5514009046,Beverly Grove,Single Famly,,,,0,,,
3909,5514009045,Beverly Grove,Single Famly,,,,0,,,
3910,5514009044,Beverly Grove,Single Famly,,,,0,,,
3911,5514004054,Beverly Grove,Single Famly,,,,0,,,
3913,5088009019,Beverly Grove,Single Famly,,,,0,,,
3914,5088009014,Beverly Grove,Single Famly,,,,0,,,
3919,5511024015,Beverly Grove,Single Famly,,,,0,,,
3920,4334020010,Beverly Grove,Single Famly,,,,0,,,
3922,4334020013,Beverly Grove,Single Famly,,,,0,,,
3923,4334019001,Beverly Grove,Single Famly,,,,0,,,
3925,5511006015,Beverly Grove,Single Famly,,,,0,,,
3926,5511006017,Beverly Grove,Single Famly,,,,0,,,
3927,5514007010,Beverly Grove,Single Famly,,,,0,,,
3929,5514007005,Beverly Grove,Single Famly,,,,0,,,
3932,5514005049,Beverly Grove,Single Famly,,,,0,,,
3933,5514005048,Beverly Grove,Single Famly,,,,0,,,
3934,5514005047,Beverly Grove,Single Famly,,,,0,,,
3940,5514010022,Beverly Grove,Single Famly,,,,0,,,
3941,5514010035,Beverly Grove,Single Famly,,,,0,,,
3942,5514010033,Beverly Grove,Single Famly,,,,0,,,
3945,5514003029,Beverly Grove,Single Famly,,,,0,,,
3946,5514003015,Beverly Grove,Single Famly,,,,0,,,
3947,5511007011,Beverly Grove,Single Famly,,,,0,,,
3948,5511006003,Beverly Grove,Single Famly,,,,0,,,
3949,5511006001,Beverly Grove,Single Famly,,,,0,,,
3950,5514008033,Beverly Grove,Single Famly,,,,0,,,
3952,5514008013,Beverly Grove,Single Famly,,,,0,,,
3953,5514005039,Beverly Grove,Single Famly,,,,0,,,
3954,5514005025,Beverly Grove,Single Famly,,,,0,,,
3957,5514005020,Beverly Grove,Single Famly,,,,0,,,
3958,5514005018,Beverly Grove,Single Famly,,,,0,,,
3959,5514005017,Beverly Grove,Single Famly,,,,0,,,
3960,5511020004,Beverly Grove,Single Famly,,,,0,,,
3962,5511020008,Beverly Grove,Single Famly,,,,0,,,
3964,4335003016,Beverly Grove,Single Famly,,,,0,,,
3965,4335003018,Beverly Grove,Single Famly,,,,0,,,
3966,4335003020,Beverly Grove,Single Famly,,,,0,,,
3967,5511003013,Beverly Grove,Single Famly,,,,0,,,
3969,5511003021,Beverly Grove,Single Famly,,,,0,,,
3970,5511004003,Beverly Grove,Single Famly,,,,0,,,
3972,5527034007,Beverly Grove,Single Famly,,,,0,,,
3975,5527033013,Beverly Grove,Single Famly,,,,0,,,
3976,5514006050,Beverly Grove,Single Famly,,,,0,,,
3977,5527033003,Beverly Grove,Single Famly,,,,0,,,
3981,5510018002,Beverly Grove,Single Famly,,,,0,,,
3982,5510019031,Beverly Grove,Single Famly,,,,0,,,
3984,5510018010,Beverly Grove,Single Famly,,,,0,,,
3985,5510018011,Beverly Grove,Single Famly,,,,0,,,
3987,5510018015,Beverly Grove,Single Famly,,,,0,,,
3988,5510018016,Beverly Grove,Single Famly,,,,0,,,
3991,5510017010,Beverly Grove,Single Famly,,,,0,,,
3993,5510020022,Beverly Grove,Single Famly,,,,0,,,
3994,5510020018,Beverly Grove,Single Famly,,,,0,,,
3995,5510021038,Beverly Grove,Single Famly,,,,0,,,
3996,5510016013,Beverly Grove,Single Famly,,,,0,,,
3998,5510015002,Beverly Grove,Single Famly,,,,0,,,
3999,5510022024,Beverly Grove,Single Famly,,,,0,,,
4001,5510022023,Beverly Grove,Single Famly,,,,0,,,
4002,5510015012,Beverly Grove,Single Famly,,,,0,,,
4004,5510018032,Beverly Grove,Single Famly,,,,0,,,
4005,5510011004,Beverly Grove,Single Famly,,,,0,,,
4006,5510018029,Beverly Grove,Single Famly,,,,0,,,
4007,5510011005,Beverly Grove,Single Famly,,,,0,,,
4008,5088003045,Beverly Grove,Single Famly,,,,0,,,
4009,5510018028,Beverly Grove,Single Famly,,,,0,,,
4011,5510011008,Beverly Grove,Single Famly,,,,0,,,
4013,5510011010,Beverly Grove,Single Famly,,,,0,,,
4014,5510018023,Beverly Grove,Single Famly,,,,0,,,
4016,5510011013,Beverly Grove,Single Famly,,,,0,,,
4017,5510018020,Beverly Grove,Single Famly,,,,0,,,
4018,5510018019,Beverly Grove,Single Famly,,,,0,,,
4019,5510017034,Beverly Grove,Single Famly,,,,0,,,
4020,5510012002,Beverly Grove,Single Famly,,,,0,,,
4021,5510017033,Beverly Grove,Single Famly,,,,0,,,
4023,5510017031,Beverly Grove,Single Famly,,,,0,,,
4026,5510012007,Beverly Grove,Single Famly,,,,0,,,
4027,5510017027,Beverly Grove,Single Famly,,,,0,,,
4028,5510012009,Beverly Grove,Single Famly,,,,0,,,
4030,5510017026,Beverly Grove,Single Famly,,,,0,,,
4031,5510012010,Beverly Grove,Single Famly,,,,0,,,
4033,5510012011,Beverly Grove,Single Famly,,,,0,,,
4034,5510017024,Beverly Grove,Single Famly,,,,0,,,
4035,5510012013,Beverly Grove,Single Famly,,,,0,,,
4036,5510017022,Beverly Grove,Single Famly,,,,0,,,
4037,5510013001,Beverly Grove,Single Famly,,,,0,,,
4038,5510016036,Beverly Grove,Single Famly,,,,0,,,
4039,5510016034,Beverly Grove,Single Famly,,,,0,,,
4040,5510016032,Beverly Grove,Single Famly,,,,0,,,
4041,5510013007,Beverly Grove,Single Famly,,,,0,,,
4043,5510013009,Beverly Grove,Single Famly,,,,0,,,
4045,5510016025,Beverly Grove,Single Famly,,,,0,,,
4046,5510013012,Beverly Grove,Single Famly,,,,0,,,
4048,5510016023,Beverly Grove,Single Famly,,,,0,,,
4049,5510016020,Beverly Grove,Single Famly,,,,0,,,
4051,5510015033,Beverly Grove,Single Famly,,,,0,,,
4052,5510014002,Beverly Grove,Single Famly,,,,0,,,
4053,5510015031,Beverly Grove,Single Famly,,,,0,,,
4054,5510014005,Beverly Grove,Single Famly,,,,0,,,
4055,5510015029,Beverly Grove,Single Famly,,,,0,,,
4056,5510015028,Beverly Grove,Single Famly,,,,0,,,
4057,5510014007,Beverly Grove,Single Famly,,,,0,,,
4059,5510014009,Beverly Grove,Single Famly,,,,0,,,
4061,5510015024,Beverly Grove,Single Famly,,,,0,,,
4062,5510014011,Beverly Grove,Single Famly,,,,0,,,
4065,5088008037,Beverly Grove,Single Famly,,,,0,,,
4066,5088007002,Beverly Grove,Single Famly,,,,0,,,
4067,5088008036,Beverly Grove,Single Famly,,,,0,,,
4070,5088007006,Beverly Grove,Single Famly,,,,0,,,
4071,5088008031,Beverly Grove,Single Famly,,,,0,,,
4072,5088008028,Beverly Grove,Single Famly,,,,0,,,
4073,5088007011,Beverly Grove,Single Famly,,,,0,,,
4075,5088008025,Beverly Grove,Single Famly,,,,0,,,
4077,5088006010,Beverly Grove,Single Famly,,,,0,,,
4078,5088006008,Beverly Grove,Single Famly,,,,0,,,
4079,5088006006,Beverly Grove,Single Famly,,,,0,,,
4080,5088006016,Beverly Grove,Single Famly,,,,0,,,
4081,5088006019,Beverly Grove,Single Famly,,,,0,,,
4083,5514007023,Beverly Grove,Single Famly,,,,0,,,
4086,5088007029,Beverly Grove,Single Famly,,,,0,,,
4087,5088007022,Beverly Grove,Single Famly,,,,0,,,
4088,5088006033,Beverly Grove,Single Famly,,,,0,,,
4089,5088006023,Beverly Grove,Single Famly,,,,0,,,
4090,5514010010,Beverly Grove,Single Famly,,,,0,,,
4091,5514011046,Beverly Grove,Single Famly,,,,0,,,
4092,5514010005,Beverly Grove,Single Famly,,,,0,,,
4095,5514003007,Beverly Grove,Single Famly,,,,0,,,
4097,5514002044,Beverly Grove,Single Famly,,,,0,,,
4099,5527018021,Beverly Grove,Single Famly,,,,0,,,
4100,5088004054,Beverly Grove,Single Famly,,,,0,,,
4101,5088005038,Beverly Grove,Single Famly,,,,0,,,
4102,5088011001,Beverly Grove,Single Famly,,,,0,,,
4103,5088012013,Beverly Grove,Single Famly,,,,0,,,
4104,5088011005,Beverly Grove,Single Famly,,,,0,,,
4105,5088001036,Beverly Grove,Single Famly,,,,0,,,
4106,5088001035,Beverly Grove,Single Famly,,,,0,,,
4107,5088001023,Beverly Grove,Single Famly,,,,0,,,
4108,5088001016,Beverly Grove,Single Famly,,,,0,,,
4109,5088006004,Beverly Grove,Single Famly,,,,0,,,
4110,5088001013,Beverly Grove,Single Famly,,,,0,,,
4111,5088001011,Beverly Grove,Single Famly,,,,0,,,
4112,5088001010,Beverly Grove,Single Famly,,,,0,,,
4113,5088006020,Beverly Grove,Single Famly,,,,0,,,
4114,5088006021,Beverly Grove,Single Famly,,,,0,,,
4116,4334020007,Beverly Grove,Single Famly,,,,0,,,
4118,4334020005,Beverly Grove,Single Famly,,,,0,,,
4119,4334020058,Beverly Grove,Single Famly,,,,0,,,
4122,5514009017,Beverly Grove,Single Famly,,,,0,,,
4123,5514009032,Beverly Grove,Single Famly,,,,0,,,
4125,5514004038,Beverly Grove,Single Famly,,,,0,,,
4127,5514004029,Beverly Grove,Single Famly,,,,0,,,
4128,5088003041,Beverly Grove,Single Famly,,,,0,,,
4129,5088003042,Beverly Grove,Single Famly,,,,0,,,
4130,5088002043,Beverly Grove,Single Famly,,,,0,,,
4132,5088002041,Beverly Grove,Single Famly,,,,0,,,
4133,5088002040,Beverly Grove,Single Famly,,,,0,,,
4136,5088015019,Beverly Grove,Single Famly,,,,0,,,
4139,5088015017,Beverly Grove,Single Famly,,,,0,,,
4142,5088016012,Beverly Grove,Single Famly,,,,0,,,
4144,5088016014,Beverly Grove,Single Famly,,,,0,,,
4145,5088014017,Beverly Grove,Single Famly,,,,0,,,
4146,5088014012,Beverly Grove,Single Famly,,,,0,,,
4147,5088012008,Beverly Grove,Single Famly,,,,0,,,
4149,5088013016,Beverly Grove,Single Famly,,,,0,,,
4150,4335004004,Beverly Grove,Single Famly,,,,0,,,
4153,5510016030,Beverly Grove,Single Famly,,,,0,,,
4154,5088004050,Beverly Grove,Single Famly,,,,0,,,
4155,5085008019,Beverly Grove,Single Famly,,,,0,,,
4157,5085035003,Beverly Grove,Single Famly,,,,0,,,
