Order,Parcel,Neighborhood,House Type,Address,Lat,Lng,Did it sell?,Prediction,Actual,Prediction Result
16667,5551012004,Hollywood Hills,Single Famly,"1717 N Stanley Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16684,5560013006,Hollywood Hills,Single Famly,"1344 N Doheny Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16687,5560030011,Hollywood Hills,Single Famly,"9050 St Ives Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16712,5560001016,Hollywood Hills,Single Famly,"1433 Devlin Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16731,5570033004,Hollywood Hills,Single Famly,"2814 Nichols Canyon Pl, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16733,5561009034,Hollywood Hills,Single Famly,"9369 Nightingale Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16742,5559012016,Hollywood Hills,Single Famly,"1459 Stebbins Ter, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16769,5561008029,Hollywood Hills,Single Famly,"1814 Marcheeta Pl, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16776,5559022007,Hollywood Hills,Single Famly,"8540 Hedges Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16777,5564016033,Hollywood Hills,Single Famly,"8917 Wonderland Park Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16782,5561009019,Hollywood Hills,Single Famly,"1831 Marcheeta Pl, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16783,5560006012,Hollywood Hills,Single Famly,"9133 Oriole Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16784,5564008048,Hollywood Hills,Single Famly,"8283 Skyline Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16823,2427014004,Hollywood Hills,Single Famly,"7416 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16824,5549012014,Hollywood Hills,Single Famly,"2016 Cantata Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
16825,5555023025,Hollywood Hills,Single Famly,"8251 Roxbury Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16849,5570032013,Hollywood Hills,Single Famly,"2804 Westbrook Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16867,5565040014,Hollywood Hills,Single Famly,"2647 Laurel Pass, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16880,5561008009,Hollywood Hills,Single Famly,"1714 N Doheny Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16881,5551010038,Hollywood Hills,Single Famly,"7640 Curson Ter, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16890,5559011009,Hollywood Hills,Single Famly,"1331 Belfast Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16901,5564011022,Hollywood Hills,Single Famly,"8743 Wonderland Park Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16907,5570002013,Hollywood Hills,Single Famly,"2774 La Castana Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16911,5564003014,Hollywood Hills,Single Famly,"2455 Laurel Pass, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16924,5556033016,Hollywood Hills,Single Famly,"1656 Marmont Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16926,5572004026,Hollywood Hills,Single Famly,"3050 Runyon Canyon Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16939,5561023003,Hollywood Hills,Single Famly,"1730 Rising Glen Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16946,5559015009,Hollywood Hills,Single Famly,"8531 Hedges Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16955,5571009010,Hollywood Hills,Single Famly,"2222 Astral Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16966,5565043036,Hollywood Hills,Single Famly,"2650 Charl Pl, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
16976,5561011015,Hollywood Hills,Single Famly,"1536 Blue Jay Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16987,5561026006,Hollywood Hills,Single Famly,"1634 Blue Jay Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
16990,5570036017,Hollywood Hills,Single Famly,"8014 Briar Summit Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17000,5555012027,Hollywood Hills,Single Famly,"8401 Cresthill Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17015,4392016004,Hollywood Hills,Single Famly,"1227 Sierra Alta Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17030,5549013020,Hollywood Hills,Single Famly,"2260 Maravilla Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17036,5570029018,Hollywood Hills,Single Famly,"7974 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17040,5569015020,Hollywood Hills,Single Famly,"2453 Jupiter Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17050,5558020001,Hollywood Hills,Single Famly,"1655 Queens Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17052,5555027008,Hollywood Hills,Single Famly,"8291 Presson Pl, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17060,5569028011,Hollywood Hills,Single Famly,"2368 Achilles Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17061,5564031011,Hollywood Hills,Single Famly,"9111 Wonderland Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17080,2380002011,Hollywood Hills,Single Famly,"3955 Fredonia Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17089,2425015027,Hollywood Hills,Single Famly,"3520 3/4 Multiview Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17110,5555015003,Hollywood Hills,Single Famly,"8458 Carlton Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17140,5560037017,Hollywood Hills,Single Famly,"1403 Devlin Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17152,5555008010,Hollywood Hills,Single Famly,"1358 Miller Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17206,5564010013,Hollywood Hills,Single Famly,"2426 Greenvalley Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17224,5564033025,Hollywood Hills,Single Famly,"2458 Crest View Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17239,5558004005,Hollywood Hills,Single Famly,"1504 Viewsite Ter, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17256,5555024020,Hollywood Hills,Single Famly,"1472 N Sweetzer Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17260,5549011002,Hollywood Hills,Single Famly,"2150 Outpost Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17275,5555021012,Hollywood Hills,Single Famly,"1440 N Kings Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17283,5558024008,Hollywood Hills,Single Famly,"1601 N Kings Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17285,5551010042,Hollywood Hills,Single Famly,"1850 N Stanley Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17299,5551004010,Hollywood Hills,Single Famly,"7871 Hillside Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17369,5555013006,Hollywood Hills,Single Famly,"8444 Harold Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17389,2380002027,Hollywood Hills,Single Famly,"7765 Skyhill Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17402,2380004013,Hollywood Hills,Single Famly,"7792 Skyhill Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17404,2380002024,Hollywood Hills,Single Famly,"7781 Skyhill Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17420,5564032054,Hollywood Hills,Single Famly,"8325 Skyline Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17471,5571018007,Hollywood Hills,Single Famly,"2400 Astral Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17497,5561016024,Hollywood Hills,Single Famly,"1523 1/2 N Doheny Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17499,5549012012,Hollywood Hills,Single Famly,"7202 La Presa Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17503,5555019006,Hollywood Hills,Single Famly,"1468 N Kings Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17515,5559014009,Hollywood Hills,Single Famly,"1471 Forest Knoll Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17524,5558010024,Hollywood Hills,Single Famly,"8740 Hollywood Blvd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17541,5565006013,Hollywood Hills,Single Famly,"2544 Greenvalley Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17549,5560026033,Hollywood Hills,Single Famly,"8930 St Ives Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17551,5571025042,Hollywood Hills,Single Famly,"2450 Solar Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17557,5561026009,Hollywood Hills,Single Famly,"1654 Blue Jay Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17565,5549016016,Hollywood Hills,Single Famly,"2012 Outpost Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17566,5569012045,Hollywood Hills,Single Famly,"2107 Hercules Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17589,5560005019,Hollywood Hills,Single Famly,"1362 N Wetherly Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17607,5556031021,Hollywood Hills,Single Famly,"1652 Woods Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17626,4392004017,Hollywood Hills,Single Famly,"9444 Sierra Mar Pl, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17639,5560001028,Hollywood Hills,Single Famly,"1443 Devlin Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17652,5560004007,Hollywood Hills,Single Famly,"1423 Tanager Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17657,5560016013,Hollywood Hills,Single Famly,"9115 Cordell Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17658,5569024033,Hollywood Hills,Single Famly,"2260 Hercules Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17669,5561019033,Hollywood Hills,Single Famly,"9240 Warbler Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17676,5560011018,Hollywood Hills,Single Famly,"9141 Thrasher Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17684,5558020028,Hollywood Hills,Single Famly,"8613 Hollywood Blvd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17687,5572024006,Hollywood Hills,Single Famly,"3003 Runyon Canyon Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17688,5572028022,Hollywood Hills,Single Famly,"1856 N Vista St, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17690,5570027010,Hollywood Hills,Single Famly,"2727 Cardwell Pl, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17706,5558006030,Hollywood Hills,Single Famly,"1546 Viewsite Ter, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17714,4392003007,Hollywood Hills,Single Famly,"9392 Flicker Way, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17722,5571027013,Hollywood Hills,Single Famly,"1924 Wattles Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17723,5559021013,Hollywood Hills,Single Famly,"1359 Miller Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17728,5549010005,Hollywood Hills,Single Famly,"2321 Castilian Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17729,5561023044,Hollywood Hills,Single Famly,"1896 Rising Glen Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17731,5565019028,Hollywood Hills,Single Famly,"2317 Mount Olympus Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17732,5569021064,Hollywood Hills,Single Famly,"2565 Zorada Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17734,5571013001,Hollywood Hills,Single Famly,"2649 La Cuesta Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17736,5562006016,Hollywood Hills,Single Famly,"8605 Appian Way, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17749,5559008020,Hollywood Hills,Single Famly,"1230 Sunset Plaza Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17798,5556010038,Hollywood Hills,Single Famly,"8309 Kirkwood Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17808,2428027001,Hollywood Hills,Single Famly,"6920 Pacific View Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17834,5571007003,Hollywood Hills,Single Famly,"2256 Nichols Canyon Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17857,5558030033,Hollywood Hills,Single Famly,"8495 Hillside Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17859,5564009015,Hollywood Hills,Single Famly,"8747 Skyline Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17866,5570003024,Hollywood Hills,Single Famly,"2703 Nichols Canyon Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17877,2427012018,Hollywood Hills,Single Famly,"7471 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17884,5569023014,Hollywood Hills,Single Famly,"2521 Apollo Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17889,5569025014,Hollywood Hills,Single Famly,"7816 Oceanus Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17916,5562018005,Hollywood Hills,Single Famly,"2324 Sunset Plaza Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17923,2380003026,Hollywood Hills,Single Famly,"3915 Fredonia Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
17925,5569010017,Hollywood Hills,Single Famly,"2500 Zorada Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17933,5551032030,Hollywood Hills,Single Famly,"1730 Mount Olympus Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17943,5567020019,Hollywood Hills,Single Famly,"2118 Beech Knoll Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17963,2427014034,Hollywood Hills,Single Famly,"7440 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
17980,5560006016,Hollywood Hills,Single Famly,"1415 Oriole Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
17984,5567002033,Hollywood Hills,Single Famly,"2131 Stanley Hills Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18015,5559019032,Hollywood Hills,Single Famly,"1310 Londonderry Pl, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18018,5569023006,Hollywood Hills,Single Famly,"2431 Apollo Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18041,5571028001,Hollywood Hills,Single Famly,"2010 N Curson Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18064,5558017024,Hollywood Hills,Single Famly,"1600 Viewmont Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18066,5569001004,Hollywood Hills,Single Famly,"2600 Woodstock Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18072,5549032030,Hollywood Hills,Single Famly,"6756 Gill Way, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18077,5549032037,Hollywood Hills,Single Famly,"6753 Gill Way, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18078,5549032042,Hollywood Hills,Single Famly,"6743 Gill Way, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18091,5575015025,Hollywood Hills,Single Famly,"2031 Kendra Ct, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18095,2429026063,Hollywood Hills,Single Famly,"6836 Cahuenga Park Trl, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18099,5564014020,Hollywood Hills,Single Famly,"2360 Mariscal Ln, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18104,5569023012,Hollywood Hills,Single Famly,"2509 Apollo Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18144,5556006041,Hollywood Hills,Single Famly,"1904 N Crescent Heights Blvd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18153,5556027005,Hollywood Hills,Single Famly,"8248 Hillside Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18180,5570019010,Hollywood Hills,Single Famly,"8082 Mulholland Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18213,5551002005,Hollywood Hills,Single Famly,"8001 Hemet Pl, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18235,5570009031,Hollywood Hills,Single Famly,"2913 Westbrook Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18291,5565022014,Hollywood Hills,Single Famly,"8002 Willow Glen Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18330,5549016020,Hollywood Hills,Single Famly,"1910 Outpost Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18368,5571012009,Hollywood Hills,Single Famly,"7404 Cervantes Pl, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18379,5565036009,Hollywood Hills,Single Famly,"8420 Allenwood Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18398,5570025001,Hollywood Hills,Single Famly,"7710 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18430,5549012018,Hollywood Hills,Single Famly,"7171 La Presa Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18451,5558029011,Hollywood Hills,Single Famly,"8620 Hillside Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18470,5570022002,Hollywood Hills,Single Famly,"7967 Woodrow Wilson Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18475,2425012016,Hollywood Hills,Single Famly,"3555 Multiview Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18505,5551002019,Hollywood Hills,Single Famly,"1727 N Fairfax Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18514,5570019011,Hollywood Hills,Single Famly,"8076 Mulholland Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18516,5549007013,Hollywood Hills,Single Famly,"7072 Macapa Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18545,5549016031,Hollywood Hills,Single Famly,"1958 Outpost Cir, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18549,5558025007,Hollywood Hills,Single Famly,"1629 N Kings Rd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18578,5558022007,Hollywood Hills,Single Famly,"8564 Franklin Ave, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18592,5564013009,Hollywood Hills,Single Famly,"8716 Hollywood Hills Rd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18601,5556017019,Hollywood Hills,Single Famly,"8484 Grand View Dr, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18626,5555027002,Hollywood Hills,Single Famly,"8312 Hollywood Blvd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18637,5558019002,Hollywood Hills,Single Famly,"8697 Hollywood Blvd, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18708,5560037007,Hollywood Hills,Single Famly,"1400 Devlin Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18749,5564019049,Hollywood Hills,Single Famly,"8934 Wonderland Park Ave, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18761,5549012030,Hollywood Hills,Single Famly,"2101 Castilian Dr, Los Angeles, CA 90068",,,0,1,,Prediction Incorrect - Not Sold
18768,5569037007,Hollywood Hills,Single Famly,"2050 Laurel Canyon Blvd, Los Angeles, CA 90046",,,0,1,,Prediction Incorrect - Not Sold
18774,5560011012,Hollywood Hills,Single Famly,"1450 N Doheny Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
18777,5560037010,Hollywood Hills,Single Famly,"1360 Devlin Dr, Los Angeles, CA 90069",,,0,1,,Prediction Incorrect - Not Sold
